"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/24/2020","AQS","130210007","1","5.5","ug/m3 LC","31","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"10/27/2020","AQS","130210007","1","7.7","ug/m3 LC","43","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"10/30/2020","AQS","130210007","1","4.6","ug/m3 LC","26","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"11/02/2020","AQS","130210007","1","5.7","ug/m3 LC","32","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"11/05/2020","AQS","130210007","1","12.4","ug/m3 LC","57","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"11/08/2020","AQS","130210007","1","4","ug/m3 LC","22","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"11/11/2020","AQS","130210007","1","5.4","ug/m3 LC","30","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"11/14/2020","AQS","130210007","1","11.2","ug/m3 LC","55","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"11/17/2020","AQS","130210007","1","7.2","ug/m3 LC","40","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"11/20/2020","AQS","130210007","1","8.1","ug/m3 LC","45","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"11/26/2020","AQS","130210007","1","5.2","ug/m3 LC","29","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"11/29/2020","AQS","130210007","1","7.5","ug/m3 LC","42","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"12/05/2020","AQS","130210007","1","8.3","ug/m3 LC","46","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"12/08/2020","AQS","130210007","1","8.6","ug/m3 LC","48","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"12/11/2020","AQS","130210007","1","15.9","ug/m3 LC","64","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"12/14/2020","AQS","130210007","1","3.6","ug/m3 LC","20","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"12/17/2020","AQS","130210007","1","9.5","ug/m3 LC","52","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"12/20/2020","AQS","130210007","1","11.3","ug/m3 LC","55","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"12/23/2020","AQS","130210007","1","11","ug/m3 LC","55","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"12/26/2020","AQS","130210007","1","7.9","ug/m3 LC","44","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"12/29/2020","AQS","130210007","1","13.6","ug/m3 LC","59","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"01/04/2020","AQS","130210007","2","4.9","ug/m3 LC","27","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"01/16/2020","AQS","130210007","2","4.8","ug/m3 LC","27","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"01/28/2020","AQS","130210007","2","6","ug/m3 LC","33","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"02/21/2020","AQS","130210007","2","4.7","ug/m3 LC","26","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"03/04/2020","AQS","130210007","2","5.5","ug/m3 LC","31","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"03/16/2020","AQS","130210007","2","13.9","ug/m3 LC","60","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"03/28/2020","AQS","130210007","2","16","ug/m3 LC","64","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"04/09/2020","AQS","130210007","2","6.8","ug/m3 LC","38","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"05/03/2020","AQS","130210007","2","9.8","ug/m3 LC","52","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"05/15/2020","AQS","130210007","2","7","ug/m3 LC","39","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"05/27/2020","AQS","130210007","2","5.1","ug/m3 LC","28","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"06/08/2020","AQS","130210007","2","10.9","ug/m3 LC","54","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"06/20/2020","AQS","130210007","2","11.1","ug/m3 LC","55","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"07/02/2020","AQS","130210007","2","10.1","ug/m3 LC","53","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"07/14/2020","AQS","130210007","2","10.7","ug/m3 LC","54","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"08/07/2020","AQS","130210007","2","11.6","ug/m3 LC","56","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"08/19/2020","AQS","130210007","2","11.2","ug/m3 LC","55","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"08/31/2020","AQS","130210007","2","6.4","ug/m3 LC","36","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"09/12/2020","AQS","130210007","2","5.1","ug/m3 LC","28","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"09/24/2020","AQS","130210007","2","8.3","ug/m3 LC","46","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"10/06/2020","AQS","130210007","2","8.6","ug/m3 LC","48","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"10/30/2020","AQS","130210007","2","4.6","ug/m3 LC","26","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"11/11/2020","AQS","130210007","2","5.7","ug/m3 LC","32","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"12/05/2020","AQS","130210007","2","8.2","ug/m3 LC","46","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"12/17/2020","AQS","130210007","2","12","ug/m3 LC","56","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"12/29/2020","AQS","130210007","2","13.2","ug/m3 LC","59","Macon-Alllied","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.7774646615604","-83.6409957140849"
"01/01/2020","AQS","130210012","1","4.7","ug/m3 LC","26","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"01/04/2020","AQS","130210012","1","3","ug/m3 LC","17","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"01/10/2020","AQS","130210012","1","7.8","ug/m3 LC","43","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"01/13/2020","AQS","130210012","1","5.3","ug/m3 LC","29","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"01/16/2020","AQS","130210012","1","3.6","ug/m3 LC","20","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"01/19/2020","AQS","130210012","1","3","ug/m3 LC","17","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"01/22/2020","AQS","130210012","1","5","ug/m3 LC","28","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"01/25/2020","AQS","130210012","1","3.5","ug/m3 LC","19","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"01/28/2020","AQS","130210012","1","4.1","ug/m3 LC","23","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"01/31/2020","AQS","130210012","1","5.2","ug/m3 LC","29","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"02/03/2020","AQS","130210012","1","7.3","ug/m3 LC","41","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"02/06/2020","AQS","130210012","1","5.1","ug/m3 LC","28","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"02/09/2020","AQS","130210012","1","5","ug/m3 LC","28","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"02/12/2020","AQS","130210012","1","5.3","ug/m3 LC","29","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"02/15/2020","AQS","130210012","1","4.7","ug/m3 LC","26","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"02/18/2020","AQS","130210012","1","4.8","ug/m3 LC","27","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"02/21/2020","AQS","130210012","1","4.2","ug/m3 LC","23","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"02/24/2020","AQS","130210012","1","8.7","ug/m3 LC","48","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"02/27/2020","AQS","130210012","1","2.6","ug/m3 LC","14","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"03/01/2020","AQS","130210012","1","8","ug/m3 LC","44","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"03/04/2020","AQS","130210012","1","5","ug/m3 LC","28","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"03/07/2020","AQS","130210012","1","4.9","ug/m3 LC","27","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
"03/10/2020","AQS","130210012","1","6.6","ug/m3 LC","37","Macon-Forestry","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","31420","Macon, GA","13","Georgia","021","Bibb","32.8052638843599","-83.5434927764767"
